DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Ireland (Eire),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,589725.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Ireland (Eire),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,1114110.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Ireland (Eire),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,968.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Ireland (Eire),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,38000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,207028322.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,249331438.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,4175233.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,3994442.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,8530734.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,8824087.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,117502913.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,161313863.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,10096526.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,12583314.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,18250076.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,10426673.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,12713703.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,15149982.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,819787.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,647327.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Iceland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,26400.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Iceland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,40260.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,6246838.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,9702782.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,32920.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,501.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,117550.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,149039.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,70969016.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,94464262.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,195730.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,211690.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,16901336.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,9550197.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,1438821.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,1700996.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,30963.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Italy (incl. San Marino 'SM' -> 1993),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,6470.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,1185618.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,769153.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,33452.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,44430.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,10244.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,29060.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,761195.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,1230692.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,6692.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,2538.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Lithuania,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,21.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Luxembourg,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,511051.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Luxembourg,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,5153868.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Luxembourg,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,6769.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Luxembourg,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,30.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,534.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,154000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,24.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,10167.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,10624.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,43437.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Latvia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,22564.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Montenegro,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,3024.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Greece,Montenegro,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,5526.000
